Name,Artist
Marvin Rosen,Sirinu
Marvin Rosen,"Alexei Lubimov, piano, Musiques Nouvelles, Jean-Paul Dessy, conductor"
Marvin Rosen,Natasha Stojanovska
Marvin Rosen,"Middle Tennessee State University Wind Ensemble, Reed Thomas, conductor"
Marvin Rosen,"Ana Milosavljevic, violin, Terezija Cukrov, piano"
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Singer Pur
Marvin Rosen,"The Sixteen, Harry Christophers, conductor"
Marvin Rosen,"Alsfelder Vokalensemble, Wolfgang Helbich, conductor"
Marvin Rosen,Ensemble Giardino Di Delizie
Marvin Rosen,Orlando Di Lasso Ensemble
Marvin Rosen,"Mihoko Kimura, Violin, Peter Wendland, Viola da gamba, Michael Freimuth, Theorbo, Siebe Henstra, harpsichord"
Marvin Rosen,"Catherine Bott,  Les Musiciens Du Louvre, Marc Minkowski, conductor"
Marvin Rosen,"Capilla Flamenca, Dirk Snellings"
Marvin Rosen,"Antoine Cure, trumpet, Orchestre Jean-Louis Petit"
Marvin Rosen,Ferrara Ensemble
Marvin Rosen,Trondheim Barokk
Marvin Rosen,"The Sixteen, Harry Christophers, conductor"
Marvin Rosen,Ensembles La Fenice and Elseneur
Marvin Rosen,"Neue Hofkapelle München, Christoph Hammer, conductor"
Marvin Rosen,La Donna Musicale
Marvin Rosen,Ensemble Stravaganza
Marvin Rosen,"Cappella Artemisia, Candace Smith, conductor"
Marvin Rosen,"The Choir and Orchestra of Ferdinand's Consort, Stephen Bullamore, conductor"
Marvin Rosen,"Alessandro Ciccolini, violin, Gaetano Nasillo. violoncello, Karl-Ernst Schroder, theorbo, Lucs Scandeli, harpsichord"
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Martine Sikkenk, mandolin, Asko/Schonberg, Etienne Siebens, conductor"
Marvin Rosen,Lauren Scott
Marvin Rosen,The Blakemore Trio
Marvin Rosen,"The University of Texas Wind Ensemble, Jerry Junkin, artistic director"
Marvin Rosen,"Megan Ihnen, mezzo-soprano, Marianne Parker, piano"
Marvin Rosen,"Maciej Ganski, piano, The Symphony Orchestra of the Stanislaw Moniuszko Academy of Music in Gdansk, Sylwia Janiak-Kobylinska, conductor"
Marvin Rosen,Vocore
Marvin Rosen,The New London Ensemble
Marvin Rosen,"Adam Kostecki, violin, Piotr Iwicki, percussion, Polish Philharmonic Chamber Orchestra, Adam Kostecki, conductor"
Marvin Rosen,"Ludovico Einaudi, piano, Quartetto David, Franco Feruglio, contrabbasso"
Marvin Rosen,"London Piano Trio, Jacqueline Hartley, violin 2, Elisa Bergersen, viola"
Marvin Rosen,"Megan Ihnen, mezzo-soprano, Michael Hall, viola, Marianne Parker, piano"
Marvin Rosen,"Michala Petri, recorder, Lapland Chamber Orchestra, Clemens Schuldt, conductor"
Marvin Rosen,Trio Clavio
Marvin Rosen,"Kris Carlisle, piano"
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Francesco Tomasi, Ricercare Antico"
Marvin Rosen,"Capella Della Pieta'de'Turchini, Antonio Florio,conductor"
Marvin Rosen,Gli Incogniti
Marvin Rosen,La Reverdie & Elisabetta de Mircovich
Marvin Rosen,Ensemble Clematis
Marvin Rosen,Musica Canterey Bamberg
Marvin Rosen,"Emma Kirby, soprano, Armonico Consort, Concerto Gallese, The English Cornett and Sackbut Ensemble, Christopher Monks, conductor"
Marvin Rosen,"RAI Symphony Orchestra Naples ""Alessandro Scarlatti"", Ettore Gracis, conductor"
Marvin Rosen,"Ensemble Plus Ultra, Michael Noone, conductor"
Marvin Rosen,"Bay Area Women's Philharmonic, JoAnn Falletta, cond./Lute"
Marvin Rosen,"Joris Verdin, organ"
Marvin Rosen,"Prague Madrigal Singers And Orchestra, Miroslav Venhoda, conductor"
Marvin Rosen,"Houston Chamber Choir and Orchestra, Robert Simpson,conductor"
Marvin Rosen,"Neue Hofkapelle Munchen, Orpheus chor munchen, Gerd Guglhör, conductor"
Marvin Rosen,"Capella Strumentale Del Duomo Di Novarra, Paolo Monticelli, conductor"
Marvin Rosen,"The Clerks' Group, Edward Wickham, conductor"
Marvin Rosen,Modo Antiquo
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Border CrosSing Percussion Ensemble, Jeickov Vital, director"
Marvin Rosen,"Mari Kimura, violin"
Marvin Rosen,Cadillac Moon Ensemble
Marvin Rosen,Lakeshore Rush
Marvin Rosen,"Oculus Ensemble, Jessica Cottis, conductor"
Marvin Rosen,Avalokite Duo
Marvin Rosen,"Lama Gyurme, voice, Jean-Philippe Rykiel, keyboards"
Marvin Rosen,"Djamshid Andalibi, ney, String Orchestra of the National Radio and Television of Iran"
Marvin Rosen,Halim El-Dabh
Marvin Rosen,"Halim El-Dabh, piano"
Marvin Rosen,"Brno Philharmonic Orchestra, Pavel Snajdr, conductor"
Marvin Rosen,"Sharon Bezaly, flute, Taipei Chinese Orchestra, Chung Yiu-Kwong, conductor"
Marvin Rosen,"Angel Subero, bass trombone, Boston Modern Orchestra Project, Gil Rose, conductor"
Marvin Rosen,"Alessandra Amorino, flute, Fabio Silvestro, piano"
Marvin Rosen,"Music Group of Shanghai Music Society, Hou Reynu, conductor"
Marvin Rosen,Silvia Belfiore
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Ensemble Leones, Marc Lewon, director"
Marvin Rosen,"Boni Pueri (Czech Boy's Choir), Musica Florea, Marek Stryncl, conductor"
Marvin Rosen,"The Kiev Lyatoshinsky Chamber Choir, Victor Ikonnik, director"
Marvin Rosen,﻿Les Flamboyants & Michael Form
Marvin Rosen,"Musica Amphion, Pieter-Jan Belder, conductor"
Marvin Rosen,"Musica Amphion, Pieter-Jan Belder, conductor"
Marvin Rosen,"Musica Amphion, Pieter-Jan Belder, conductor"
Marvin Rosen,"La Real Camara, Emilio Moreno, conductor"
Marvin Rosen,"Josquin Capella, Meinolf Bruser, conductor"
Marvin Rosen,"Coro ""Color Temporis"", Orchestra Barocca di Bologna, Paolo Faldi, conductor"
Marvin Rosen,"Armin Rosin, trombone, Brass Philharmonie Stuttgart"
Marvin Rosen,"Polyphonia, Nikos Kotrokois, director"
Marvin Rosen,"Mitzi Meyerson, harpsichord"
Marvin Rosen,"Cappella Artemisia, Candace Smith, director"
Marvin Rosen,"Notturna, Christopher Palameta, director"
Marvin Rosen,Antwerps Blokfluit Consort & Ensemble ABC
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Francesco Zago, Electric guitar,  Elena Talarico, piano"
Marvin Rosen,Jake Schepps Quintet
Marvin Rosen,NakedEye Ensemble
Marvin Rosen,members of Sirinu
Marvin Rosen,Arizona Wind Quintet
Marvin Rosen,Cuatro Puntos
Marvin Rosen,"Galina, Ana Erculj, conductor"
Marvin Rosen,"Polish National Radio Symphony Orchestra, Cracow Philharmonic Chorus, Antoni Wit, conductor -"
Marvin Rosen,"Chor Filharmonii Narodowej, Henryk Wojnarowski, conductor"
Marvin Rosen,"The Orchestra And Choirs Of The Academy Of Music In Gdansk, Zygmunt Rychert"
Marvin Rosen,"Magdalena Prejsnar, piano"
Marvin Rosen,"Polish National Radio Symphony Orchestra, Antoni Wit, conductor"
Marvin Rosen,"Moravian Philharmonic Orchestra, Joel Eric Suben, conductor"
Marvin Rosen,"Alice Jones, Eduardo Lopez-Dabdoub, Adam Lintz"
Marvin Rosen,Rawlins Piano Trio
Marvin Rosen,"Vasari Singers, Jeremy Backhouse, conductor"
Marvin Rosen,William Dietz
Marvin Rosen,"London Philharmonic Orchestra, David Angus, conductor"
Marvin Rosen,Danny Holt
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Cappella Musicale di Santa Barbara & Umberto Forni
Marvin Rosen,"Magnificat, Warren Stewart, conductor"
Marvin Rosen,Concerto Stella Matutina
Marvin Rosen,"Johann Rosenmuller Ensemble, Arno Paduch, conductor"
Marvin Rosen,"Capricornus Ensemble Stuttgart, Henning Wiegräbe, director"
Marvin Rosen,Oliphant
Marvin Rosen,"XVIII-21, Musique des Lumières, Jean-Christophe Frisch, conductor"
Marvin Rosen,"Cantica Symphonia, Giuseppe Maletto, conductor"
Marvin Rosen,"Binchois Consort, Andrew Kirkman, conductor"
Marvin Rosen,"Bob Van Asperen, harpsichord"
Marvin Rosen,"Cappella Romana, Alexander Lingas, conductor"
Marvin Rosen,"Kentala, Kreeta-Maria, violin, Lauri Pulakka, violoncello, Mitzi Meyerson, harpsichord"
Marvin Rosen,"La Serenissima, Adrian Chandler, conductor"
Marvin Rosen,"Polish Radio Choir and Chamber Orchestra of Wroclaw, Edmund Kajdasz, conductor"
Marvin Rosen,Lukas Friederich/Christine Busch/Barbara Noeldeke/Hubert Hoffmann/Jörg Hannes Hahn
Marvin Rosen,Concerto Palatino
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Kodály Philharmonic Orchestra, Paul Mann, conductor"
Marvin Rosen,"Asa Karlberg, flute, Marten Falk, guitar"
Marvin Rosen,Lincoln Trio
Marvin Rosen,"Time For Three, Philadelphia Orchestra, Xian Zhang, conductor"
Marvin Rosen,"Iwona Glinka, flute,  Anna Sikorzak-Olek, harp"
Marvin Rosen,"Reformation 500 Choir, Donald Oglesby, conductor"
Marvin Rosen,Clocks In Motion
Marvin Rosen,"Jeroen van Vliet, piano"
Marvin Rosen,"Jeroen van Vliet, piano"
Marvin Rosen,"Royal Concertgebouw Orchestra, François-Xavier Roth, conductor"
Marvin Rosen,Sound Collective
Marvin Rosen,Gunter Herbig
Marvin Rosen,"Carmen Rodríguez-Peralta, piano, Orlando Cela, flute"
Marvin Rosen,"Edmonton Symphony Orchestra, Mario Bernardi, conductor"
Marvin Rosen,The Cavell Trio
Marvin Rosen,"Athens State Orchestra, George Petrou, conductor"
Marvin Rosen,Tamara-Anna Cislowska
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Edward Wickham: The Clerks' Group
Marvin Rosen,Ensemble PAN (Project Ars Nova)
Marvin Rosen,"Chor der basilika Maria Treu, Convivium Musicum Vindobonense, Gerhard Kramer, conductor"
Marvin Rosen,Beauty Farm
Marvin Rosen,"Kira Boreczko, soprano, IL Tempo Baroque Ensemle"
Marvin Rosen,Earthly Angels
Marvin Rosen,"Maria Cristina Kiehr, soprano, Concerto Soave"
Marvin Rosen,"Choeur De Chambre De Namur / Cappella Mediterranea / Clematis / Leonardo García-Alarcón, conductor"
Marvin Rosen,Piffaro
Marvin Rosen,"Ensemble Jacques Moderne, Joel Suhubiette"
Marvin Rosen,"Cappella Artemisia, Candace Smith, conductor"
Marvin Rosen,Capriccio Basel Baroque Orchestra
Marvin Rosen,"The Schola Cantorum Basiliensis Hayes Players, Anthony Rooley, conductor, Mirjam Berli, soprano"
Marvin Rosen,Musica Fiorita
Marvin Rosen,"Paul Beier, lute"
Marvin Rosen,"Orchestra da Camera, ""Carlo Antonio Marino"", Natale Arnoldi, director"
Marvin Rosen,"Brabant Ensemble, Stephen Rice, conductor"
Marvin Rosen,Anthonello
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"University of Maryland Baltimore County (UMBC) Wind Ensemble, Brian Kaufman, conductor, Daniel Bernard Roumain, violin"
Marvin Rosen,"Chrismos Ensemble, Maestro Alexander Hermann, conductor"
Marvin Rosen,"Peter Sulski, violin. Geoffrey Burleson, piano"
Marvin Rosen,"Alena Hellerova, soprano, Moravian Philharmonic Orchestra, Vit Micka, conductor"
Marvin Rosen,"Joel Sachs, piano"
Marvin Rosen,"Melos Ethos Ensemble, Marian Lejava, conductor"
Marvin Rosen,"Solistenensemble Des Staatlichen Moskauer Philharmonieorchesters, Valentin Schuk, conductor, Jewgeni Schuk, violin"
Marvin Rosen,Juventas New Music Ensemble
Marvin Rosen,"Gemini, Ian Mitchell, conductor)"
Marvin Rosen,"Philip Thomas, piano"
Marvin Rosen,"Kremerata Baltica, Ieva Parša, mezzo-soprano, Kremerata Baltica, Andris Veismanis, conductor"
Marvin Rosen,"Cambridge Chorale, Michael Kibblewhite, conductor"
Marvin Rosen,"San Jose Chamber Orchestra, Barbara Day Turner, conductor"
Marvin Rosen,"MDR Leipzig Radio Symphony, Kristjan Jarvi, conductor"
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Prisma
Marvin Rosen,"Darryl Taylor, Countertenor, Ann Marie Morgan, Baroque cello, Jory Vinikour, Harpsichord"
Marvin Rosen,"Super Partes Vocal Ensemble, Roseto, Carmine Leonzi, director"
Marvin Rosen,Choir Of Selwyn College Cambridge
Marvin Rosen,"Ensemble Una Volta, Kantorei Saarlouis, Joachim Fontaine, conductor"
Marvin Rosen,"Cracow Singers, Agnieszka Budzińska-Bennett, Conductor"
Marvin Rosen,La Reverdie
Marvin Rosen,Ensemble Dionea & Ensemble Nova Alta
Marvin Rosen,Little Consort
Marvin Rosen,LeStrange Viols
Marvin Rosen,"Società Cameristica Di Lugano, Edwin Loehrer, conductor"
Marvin Rosen,"Società Cameristica Di Lugano, Edwin Loehrer, conductor"
Marvin Rosen,Ricercar Consort
Marvin Rosen,"Le Poème Harmonique, Vincent Dumestre, conductor"
Marvin Rosen,"Le Poème Harmonique, Vincent Dumestre, conductor"
Marvin Rosen,"Ricercar Consort, Max Van Egmond, bass"
Marvin Rosen,"Orchestre d'Auvergen, Grodan Nikplitch (vln)/Arie Van Nikolitch"
Marvin Rosen,Quicksilver
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Innova - 042
Marvin Rosen,"Yolanda Kondonassis, harp"
Marvin Rosen,"Dylan Ward, saxophone"
Marvin Rosen,NOW Ensemble
Marvin Rosen,Nadia Shpachenko
Marvin Rosen,"Mari Samuelsen, violin"
Marvin Rosen,iSing Silicon Valley
Marvin Rosen,"Anthony McGill, clarinet, Gloria Chen, piano"
Marvin Rosen,Susan Nigro & Burl Lane (contrabassoons)
Marvin Rosen,Harold Rosenbaum: New York Virtuoso Singers
Marvin Rosen,"Johanna Cox Pennington, oboe,  Willis Delony, piano"
Marvin Rosen,"Gerard Schwarz, Royal Liverpool Philharmonic Orchestra"
Marvin Rosen,"Rutgers University Kirkpatrick Choir, Patrick Gardner, conductor"
Marvin Rosen,City of London Sinfonia & David Amos
Marvin Rosen,The American Festival of Microtonal Music Ensemble
Marvin Rosen,Donald Nally: The Crossing
Marvin Rosen,Neeme Järvi: Detroit Symphony Orchestra
Marvin Rosen,"Hanna Shybayeva, piano"
Marvin Rosen,Cosmos Trio
Marvin Rosen,"Japan Philharmonic Orchestra, Akeo Watanabe, conductor"
Marvin Rosen,Ensemble Phoenix Munich & Joel Frederiksen
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Choir of the Academy of Ancient Music
Marvin Rosen,"Currende, Erik Van Nevel, conductor"
Marvin Rosen,"Handel's Company, Rainer Johannes Homburg, conductor"
Marvin Rosen,La Reverdie
Marvin Rosen,"Cappella Mediterranea, Leonardo Garcia Alarcon, conductor"
Marvin Rosen,"Capella Hafniensis, Ole Kongsted, conductor"
Marvin Rosen,Ensemble Caprice & Matthias Maute
Marvin Rosen,Rinaldo Alessandrini: Concerto Italiano
Marvin Rosen,Mala Punica & Pedro Memelsdorff
Marvin Rosen,"Ensemble Concerto, Roberto Gini, conductor"
Marvin Rosen,Ecce Grex!
Marvin Rosen,The Sound & The Fury
Marvin Rosen,"Sergio Vartolo, organ, Nova Schola Gregoriana"
Marvin Rosen,"Roberta Invernizzi, soprano,  Bizzarrie Armoniche"
Marvin Rosen,La Primavera
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Sarah Plum, violin"
Marvin Rosen,"Monte Carlo Opera Orchestra, Andrzej Panufnik, conductor"
Marvin Rosen,"Stanislaw Galonski, Capella Cracoviensis"
Marvin Rosen,"Mark Dresser, double bass, Chien-Yin Chen, organ"
Marvin Rosen,Bruce Browne: Portland State University Chamber Choir
Marvin Rosen,"Nancy Ambrose King, oboe, Ann Arbor Camerata"
Marvin Rosen,"National Philharmonic Orchestra, Alan Hovhaness, conductor"
Marvin Rosen,"Ara Berberian, basso, Alan Hovhaness, piano"
Marvin Rosen,"Leroy Kromm, baritone, University of California Santa Cruz Chamber Singers and Chamber Orchestra, Nicole Paiement, conductor"
Marvin Rosen,"Bryndís Halla Gylfadóttir, cello, Graduale Nobili, Jon Stefansson, conductor"
Marvin Rosen,"Donna Amato, piano"
Marvin Rosen,"David Porcelijn, Janacek Philharmonic Orchestra"
Marvin Rosen,"Jessica Lizak, flute/piccolo, Sandra Mosteller, clarinet, Richard Fountain, piano"
Marvin Rosen,"Howard Skempton, accordion"
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Capella Mariana, Vojtech Semerad, conductor"
Marvin Rosen,Francesco Cera: Ensemble Arte Musica
Marvin Rosen,Flanders Recorder Quartet
Marvin Rosen,The Prague Madrigal Singers and Orchestra
Marvin Rosen,"Ars Nova (Varsovie), Jacek Urbaniak, conductor"
Marvin Rosen,"Ensemble Ars Nova (Varsovie), Jacek Urbaniak, conductor"
Marvin Rosen,Martyna Pastuszka: {Oh!} Orkiestra Historyczna
Marvin Rosen,"Gulbenkian Choir, Jorge Matta, conductor"
Marvin Rosen,"Miguel Yisrael, lute"
Marvin Rosen,Mala Punica
Marvin Rosen,"La Capella Ducale, Musica Fiata, Roland Wilson, conductor"
Marvin Rosen,"Bay Area Women's Philharmonic, JoAnn Falletta, cond./Lute"
Marvin Rosen,Ensemble PAN (Project Ars Nova)
Marvin Rosen,"Polish Radio Choir And Chamber Orcestra, Wroclaw, Edmund Kajdasz, conductor"
Marvin Rosen,"Kesselberg Ensemble, Ilze Grudule, conductor"
Marvin Rosen,Ewald Brass Quintet
Marvin Rosen,Sergio Vartolo: Cappella Musicale Di San Petronio Di Bologna
Marvin Rosen,The Suspicious Cheese Lords
Marvin Rosen,Candace Smith & Cappella Artemisia
Marvin Rosen,Jennifer Castelano
Marvin Rosen,NOVA Chamber Music Players
Marvin Rosen,"State Choir Latvija, Māris Sirmais, conductor"
Marvin Rosen,New Focus Recordings - FCR326
Marvin Rosen,"Brno Philharmonic Orchestra, Robert Kružík, conductor"
Marvin Rosen,Janacek Philharmonic Ostrava Brass Quintet
Marvin Rosen,"Mari Samuelsen, violin"
Marvin Rosen,"Jasmina Jankovic, piano"
Marvin Rosen,Riga Saxophone Quartet
Marvin Rosen,Centrediscs - CMCCD 29221
Marvin Rosen,"Cantus,  Frode Fjellheim, conductor"
Marvin Rosen,"Royal Concertgebouw Orchestra. Santtu-Matias Rouvali, conductor"
Marvin Rosen,"Kitchener Waterloo Symphony, Edwin Outwater, conductor"
Marvin Rosen,Susan Jensen & Harvey Mudd College American Gamelan
Marvin Rosen,Singer Pur
Marvin Rosen,"Maciej Staszewski, guitar, The Primuz String Orchestra of the Academy of Music in Lodz, Lukasz Blaszczyk, conductor"
Marvin Rosen,"Goska Isphording, harpsichord"
Marvin Rosen,Navona Records - NV6394
Marvin Rosen,Perihelion
Marvin Rosen,Petr Pololáník: Moravská filharmonie Olomouc
Marvin Rosen,"Tiziano Bedetti, piano"
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Roland Wilson: La Capella Ducale, Musica Fiata Köln"
Marvin Rosen,Egidius Kwartet with Maria Luz Alvarez
Marvin Rosen,Concerto Scirocco
Marvin Rosen,"Tomáš Král, bass, Wroclaw Baroque Ensemble, Andrzej Kosendiak, conductor"
Marvin Rosen,"Les Pages et les Chantres de la Chapelle, Olivier Schneebeli, conductor"
Marvin Rosen,"Gareth Wilson: London Historic Brass Of The Guildhall, Cambridge Choir Of Girton College"
Marvin Rosen,"Ensemble Céladon, Paulin Bundgen,conductor"
Marvin Rosen,Singer Pur
Marvin Rosen,Syntagma Amici
Marvin Rosen,"Maria Cristina Kiehr, soprano. Schola Cantorum Basiliensis, René Jacobs, conductor"
Marvin Rosen,Tekla Cunningham (Baroque Violin) Pacific MusicWorks
Marvin Rosen,Mala Punica
Marvin Rosen,"La Bande des Hautbois du Roi, Paolo Tognon, Paolo Faldi, Giuseppe Nalin, Ruggero Vartolo, Simone Zanganti"
Marvin Rosen,Stephen Rice: Brabant Ensemble
Marvin Rosen,"Ingrid Matthews, Byron Schenkman, Margriet Timdemans"
Marvin Rosen,Andrew Lawrence-King: The Harp Consort
Marvin Rosen,"Schola Cantorum Di Santa Giustina, Daphne Ensemble"
Marvin Rosen,Transports Publics
Marvin Rosen,Naxos - 8.557896-97
Marvin Rosen,Baroque Orchestra
Marvin Rosen,Jaroslav Krček: Musica Bohemia
Marvin Rosen,Jennifer Castelano
Marvin Rosen,"Maria Thompson Corley, piano"
Marvin Rosen,Pamela Z
Marvin Rosen,Bergamot Quartet
Marvin Rosen,Steven Beck
Marvin Rosen,Michael Repper: New York Youth Symphony
Marvin Rosen,"Maria Thompson Corley, piano"
Marvin Rosen,"Royal Scottish National Orchestra; Avlana Eisenberg, Conductor"
Marvin Rosen,Momenta Quartet
Marvin Rosen,"Sarah Masterson, piano"
Marvin Rosen,Louise Toppin; Julius P. Williams: Prague Radio Symphony Orchestra
Marvin Rosen,"Rebeca Omordia, piano"
Marvin Rosen,"UCLA Philharmonia, Los Angeles Jazz Orchestra Unlimited, Neal Stulberg, conductor"
Marvin Rosen,"Maria Thompson Corley, piano"
Marvin Rosen,"Will Liverman, baritone, Paul Sanchez, piano"
Marvin Rosen,Nyaho/Garcia Piano Duo
Marvin Rosen,Michael Repper: New York Youth Symphony
Marvin Rosen,"Josh Tatsuo Cullen, piano"
Marvin Rosen,"Alan Morrison, organ"
Marvin Rosen,Naxos - 8.559867
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Robin Dauer / Karen Griebling / The Hendrix College Chamber Orchestra  
Marvin Rosen,"Alan Hovhaness, piano"
Marvin Rosen,"Martin Berkofsky, Atakan Sari, Pnos. Globalis SO/Konstantin Krimets"
Marvin Rosen,"Central Washington University Wind Ensemble,Larry Gookin"
Marvin Rosen,"Maro Ajemian/Alan Hovhaness, pianos"
Marvin Rosen,Elizabeth C. Patterson: Gloriæ Dei Cantores Gloriae
Marvin Rosen,Slovak Radio Symphony Orchestra (Bratislava) / Kerry Stratton
Marvin Rosen,"Robert Helps, piano"
Marvin Rosen,Royal Philharmonic Orchestra
Marvin Rosen,Guy Klucevsek
Marvin Rosen,"BBC National Orchestra Of Wales, Jac van Steen, conductor"
Marvin Rosen,"Trio Casals | Sylvia Ahramjian, Violin; Ovidiu Marinescu, Cello; Anna Kislitsyna, Piano"
Marvin Rosen,Jakob Bangsø
Marvin Rosen,"Kristina Lesicka, cello, Mayuko Kida, piano"
Marvin Rosen,Ensemble Kontraste & Gene Pritsker
Marvin Rosen,Alexander Hermann: Chrismos Vocal Ensemble
Marvin Rosen,"Netherlands Radio Chamber Philharmonic, Otto Tausk, conductor"
Marvin Rosen,"Estonian National Male Chooir, Mikk Uleoja, conductor"
Marvin Rosen,"Sydney Symphony Orchestra, Jessica Cotts - Conductor"
Marvin Rosen,Publiquartet
Marvin Rosen,"Patricia Surman flute, Jooeun Pak piano"
Marvin Rosen,"Nicolas Horvath, piano"
Marvin Rosen,Ethel
Marvin Rosen,Timothy McAllister (a-sax); JoAnn Falletta (cond): London Symphony Orchestra
Marvin Rosen,"Signe Bakke, piano"
Marvin Rosen,Rosamunde Quartet
Marvin Rosen,"Ying Zhang, Andrew Smith, Emily Montoya Barnes, Luc Brust, Gabriela Ordonez Villalobos, Tim Jones, Geoff Neuman"
Marvin Rosen,"Polish National Youth Choir, Agnieszka Frankow-Zelazny, conductor"
Marvin Rosen,James Freeman: Orchestra 2001
Marvin Rosen,Jennifer Castelano
Marvin Rosen,LUX:NM
Marvin Rosen,"Karen Dervan, viola"
Marvin Rosen,"Tigran Shiganyan, violin, Dilrabo Kurbanova, soprano"
Marvin Rosen,"Matthew Welch, bagpipe, Columbia State University, GA Percussion Ensemble, Paul Vaillancourt, conductor"
Marvin Rosen,"Third Angle New Music Ensemble, Ron Blessing, Greg Ewer, Brian Quincey, Hamilton Cheifetz"
Marvin Rosen,"US Army Strings, Major Todd Addison, conductor"
Marvin Rosen,Singer Pur
Marvin Rosen,"Slovak Radio Symphony Orchestra, Mario Kosik, conductor"
Marvin Rosen,Andrew Bolotowsky & Beth Anderson
Marvin Rosen,Vermont Choral Union
Marvin Rosen,Ethel
Marvin Rosen,"Svetlana Sarenko, sopprano, Yury Polubelov, piano"
Marvin Rosen,Mladi Ljubljanski solisti Chamber Orchestra
Marvin Rosen,"Texu Kim, Ju-Young Baek, Gyehee Kim"
Marvin Rosen,NakedEye Ensemble
Marvin Rosen,Catalyst Quartet
Marvin Rosen,Fuat Mansurov: State Symphony Orchestra Of The Republic Of Tatarstan
Marvin Rosen,Ensemble Chaminade
Marvin Rosen,Jennifer Castellano
Marvin Rosen,"Vicky Chow, piano"
Marvin Rosen,"Czech Madrigal Singers, Czech Phiharmonic Chorus, Gioia Della Musica, Frantisek Xaver Thuri, conductor"
Marvin Rosen,"Vestard Shimkus, piano, Liepaja Symphony Orchestra, Atvars Lakstigala, conductor"
Marvin Rosen,Quasars Enemsble
Marvin Rosen,Del Sol Quartet
Marvin Rosen,"Joel Fan, piano"
Marvin Rosen,Singer Pur
Marvin Rosen,"Gail Archer, organ"
Marvin Rosen,"Brno Philharmonic Orchestra, Robert Kružík, conductor"
Marvin Rosen,Ensemble Arte Musica
Marvin Rosen,"Wu Man, New Professionals Orchestra, Rebecca Miller, conductor"
Marvin Rosen,"Linda Burman-Hall, harpsichord"
Marvin Rosen,"Glen Gillis, alto saxophone, Bonnie Nicholson, piano"
Marvin Rosen,"Marina Kosterina, piano.  Siberian Symphony Orchestra, Dmitry Vasilyev, conductor"
Marvin Rosen,Brett Deubner & Allison Brewster Franzetti
Marvin Rosen,Clare Wilkinson; Gonzaga Band
Marvin Rosen,"Stefan Litwin, piano, Radio Symphony Orchestra Saarbrücken, Michael Stern"
Marvin Rosen,"Henry Cowell, piano"
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Tragicomedia
Marvin Rosen,"Ensemble Canticum Novum, Ensemble Arpegiatta"
Marvin Rosen,"Sacro & Profano, Marco Mencoboni, conductor"
Marvin Rosen,"La Tempesta Baroque Chamber Orchestra, Jalub Burzynski, conductor"
Marvin Rosen,"Concentus Musicus Wien, Nikolaus Harnoncourt, conductor"
Marvin Rosen,Mala Punica & Pedro Memelsdorff
Marvin Rosen,Henri Ledroit: Ricercar Consort
Marvin Rosen,"Orchestra Naples ""Alessandro Scarlatti"", Ettore Gracis, conductor"
Marvin Rosen,"Musica Secreta, Celestial Sirens"
Marvin Rosen,"Georges Guillard, organ, Jacques Bona, bass"
Marvin Rosen,La Reverdie
Marvin Rosen,Musica Florea & Marek Stryncl
Marvin Rosen,Maria Cristina Kiehr; Jean-Marc Aymes: Concerto Soave
Marvin Rosen,"Wobisch/Holler, I Solisti di Zagreb, Antonio Janigro, conductor"
Marvin Rosen,"Choir Of The Carmelite Priory, London, Simon Lloyd"
Marvin Rosen,Tragicomedia
Marvin Rosen,Ensemble Giardino di Delizie & Ewa Anna Augustynowicz
Marvin Rosen,Blue Heron & Scott Metcalfe
Marvin Rosen,"Estampie, Tobias Schlierf, Sigrid Hausen, Alexander Veljanov, Michael Popp & Schola Cantorum Gedanensis"
Marvin Rosen,Jennifer Castelano
Marvin Rosen,Ivan Sokolov (Pf)
Marvin Rosen,"Ola Stinnerbom, yoik, Gunnar Idenstam, organ, Erik Weissglas, guitars, Rafael Sida Huizar, percussion"
Marvin Rosen,"Tapiola Chamber Choir, Jaakko Mantyjarvi, conductor"
Marvin Rosen,"State L. Revytsky Male Chorus, Yury Kurach, conductor"
Marvin Rosen,Ensemble Dionea & Ensemble Nova Alta
Marvin Rosen,Sjef Douwes (cl); Markus Stenz (cond): Rotterdam Philharmonic Orchestra
Marvin Rosen,"Anna Kislitsyna, piano"
